route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
3,246073124607624,246073124607624+1157504+1,Grand Central,1437,1,,5,1,1
3,246073124607624,246073124607624+1157505+1,South Norwalk,1442,0,,16,1,1
3,246073124607624,246073124607624+1157507+0,Grand Central,1445,1,,5,1,0
3,246073124607624,246073124607624+1157509+1,Bridgeport,1456,0,,16,1,1
3,246073124607624,246073124607624+1157511+1,South Norwalk,1458,0,,16,1,1
3,246073124607624,246073124607624+1157513+1,Bridgeport,1470,0,,16,1,1
3,246073124607624,246073124607624+1157514+0,Grand Central,1471,1,,5,1,0
3,246073124607624,246073124607624+1157516+0,Grand Central,1473,1,,5,1,0
3,246073124607624,246073124607624+1157518+0,Grand Central,1497,1,,5,1,0
3,246073124607624,246073124607624+1157520+0,New Haven,1500,0,,16,1,0
3,246073124607624,246073124607624+1157527+0,Grand Central,1503,1,,5,1,0
3,246073124607624,246073124607624+1157529+0,New Haven-State St,1504,0,,16,1,0
3,246073124607624,246073124607624+1157531+1,New Haven-State St,1506,0,,16,1,1
3,246073124607624,246073124607624+1157533+1,Grand Central,1507,1,,5,1,1
3,246073124607624,246073124607624+1157535+1,New Haven,1508,0,,16,1,1
3,246073124607624,246073124607624+1157537+1,Grand Central,1509,1,,5,1,1
3,246073124607624,246073124607624+1157539+1,New Haven-State St,1510,0,,16,1,1
3,246073124607624,246073124607624+1157541+1,Grand Central,1511,1,,5,1,1
3,246073124607624,246073124607624+1157543+1,New Haven,1512,0,,16,1,1
3,246073124607624,246073124607624+1157545+1,Grand Central,1513,1,,5,1,1
3,246073124607624,246073124607624+1157547+1,New Haven-State St,1514,0,,16,1,1
3,246073124607624,246073124607624+1157549+0,New Haven,1516,0,,16,1,0
3,246073124607624,246073124607624+1157551+1,Grand Central,1517,1,,5,1,1
3,246073124607624,246073124607624+1157553+0,New Haven-State St,1518,0,,16,1,0
3,246073124607624,246073124607624+1157555+0,New Haven,1520,0,,16,1,0
3,246073124607624,246073124607624+1157557+0,New Haven,1522,0,,16,1,0
3,246073124607624,246073124607624+1157559+0,New Haven,1524,0,,16,1,0
3,246073124607624,246073124607624+1157561+1,Grand Central,1525,1,,5,1,1
3,246073124607624,246073124607624+1157563+0,New Haven,1526,0,,16,1,0
3,246073124607624,246073124607624+1157565+0,New Haven,1528,0,,16,1,0
3,246073124607624,246073124607624+1157567+1,Grand Central,1529,1,,5,1,1
3,246073124607624,246073124607624+1157569+0,New Haven,1530,0,,16,1,0
3,246073124607624,246073124607624+1157571+1,Grand Central,1531,1,,5,1,1
3,246073124607624,246073124607624+1157573+0,New Haven,1532,0,,16,1,0
3,246073124607624,246073124607624+1157575+1,Grand Central,1533,1,,5,1,1
3,246073124607624,246073124607624+1157577+0,New Haven,1534,0,,16,1,0
3,246073124607624,246073124607624+1157579+1,Grand Central,1535,1,,5,1,1
3,246073124607624,246073124607624+1157581+0,New Haven,1536,0,,16,1,0
3,246073124607624,246073124607624+1157583+1,Grand Central,1537,1,,5,1,1
3,246073124607624,246073124607624+1157584+0,New Haven,1538,0,,16,1,0
3,246073124607624,246073124607624+1157586+1,Grand Central,1539,1,,5,1,1
3,246073124607624,246073124607624+1157587+0,New Haven,1540,0,,16,1,0
3,246073124607624,246073124607624+1157589+0,Grand Central,1541,1,,5,1,0
3,246073124607624,246073124607624+1157591+1,New Haven,1542,0,,16,1,1
3,246073124607624,246073124607624+1157593+1,New Haven,1544,0,,16,1,1
3,246073124607624,246073124607624+1157595+0,Grand Central,1545,1,,5,1,0
3,246073124607624,246073124607624+1157597+1,New Haven,1546,0,,16,1,1
3,246073124607624,246073124607624+1157599+1,New Haven,1548,0,,16,1,1
3,246073124607624,246073124607624+1157601+0,Grand Central,1549,1,,5,1,0
3,246073124607624,246073124607624+1157603+0,Grand Central,1551,1,,5,1,0
3,246073124607624,246073124607624+1157605+1,New Haven,1552,0,,16,1,1
3,246073124607624,246073124607624+1157607+0,Grand Central,1553,1,,5,1,0
3,246073124607624,246073124607624+1157609+1,New Haven,1554,0,,16,1,1
3,246073124607624,246073124607624+1157611+0,Grand Central,1555,1,,5,1,0
3,246073124607624,246073124607624+1157613+1,New Haven,1556,0,,16,1,1
3,246073124607624,246073124607624+1157615+0,Grand Central,1557,1,,5,1,0
3,246073124607624,246073124607624+1157617+0,Grand Central,1559,1,,5,1,0
3,246073124607624,246073124607624+1157619+1,New Haven,1560,0,,16,1,1
3,246073124607624,246073124607624+1157620+0,Grand Central,1561,1,,5,1,0
3,246073124607624,246073124607624+1157622+1,New Haven,1562,0,,16,1,1
3,246073124607624,246073124607624+1157624+0,Grand Central,1563,1,,5,1,0
3,246073124607624,246073124607624+1157626+0,Grand Central,1565,1,,5,1,0
3,246073124607624,246073124607624+1157628+0,Grand Central,1567,1,,5,1,0
3,246073124607624,246073124607624+1157630+1,New Haven,1568,0,,16,1,1
3,246073124607624,246073124607624+1157631+0,Grand Central,1569,1,,5,1,0
3,246073124607624,246073124607624+1157633+1,New Haven,1570,0,,16,1,1
3,246073124607624,246073124607624+1157635+0,Grand Central,1571,1,,5,1,0
3,246073124607624,246073124607624+1157637+1,New Haven,1572,0,,16,1,1
3,246073124607624,246073124607624+1157638+0,Grand Central,1573,1,,5,1,0
3,246073124607624,246073124607624+1157640+1,New Haven,1574,0,,16,1,1
3,246073124607624,246073124607624+1157642+0,Grand Central,1575,1,,5,1,0
3,246073124607624,246073124607624+1157644+1,New Haven,1576,0,,16,1,1
3,246073124607624,246073124607624+1157646+0,Grand Central,1577,1,,5,1,0
3,246073124607624,246073124607624+1157648+1,New Haven,1578,0,,16,1,1
3,246073124607624,246073124607624+1157650+0,Grand Central,1579,1,,5,1,0
3,246073124607624,246073124607624+1157652+0,Grand Central,1581,1,,5,1,0
3,246073124607624,246073124607624+1157654+0,New Haven,1582,0,,16,1,0
3,246073124607624,246073124607624+1157656+0,Grand Central,1583,1,,5,1,0
3,246073124607624,246073124607624+1157658+0,New Haven,1584,0,,16,1,0
3,246073124607624,246073124607624+1157660+0,New Haven,1586,0,,16,1,0
3,246073124607624,246073124607624+1157662+0,Grand Central,1587,1,,5,1,0
3,246073124607624,246073124607624+1157664+0,New Haven,1588,0,,16,1,0
3,246073124607624,246073124607624+1157666+0,New Haven,1590,0,,16,1,0
3,246073124607624,246073124607624+1157668+0,Grand Central,1591,1,,5,1,0
3,246073124607624,246073124607624+1157670+0,New Haven,1592,0,,16,1,0
3,246073124607624,246073124607624+1157672+0,New Haven,1594,0,,16,1,0
3,246073124607624,246073124607624+1157674+0,Grand Central,1595,1,,5,1,0
3,246073124607624,246073124607624+1157676+0,Grand Central,1597,1,,5,1,0
3,246073124607624,246073124607624+1157682+0,Grand Central,1599,1,,5,1,0
4,246073124607624,246073124607624+1157686+1,Grand Central,1707,1,,8,1,1
4,246073124607624,246073124607624+1157688+1,New Canaan,1710,0,,19,1,1
4,246073124607624,246073124607624+1157690+1,Grand Central,1711,1,,8,1,1
4,246073124607624,246073124607624+1157692+1,New Canaan,1712,0,,19,1,1
4,246073124607624,246073124607624+1157694+0,New Canaan,1716,0,,19,1,0
4,246073124607624,246073124607624+1157696+0,New Canaan,1718,0,,19,1,0
4,246073124607624,246073124607624+1157698+1,Grand Central,1723,1,,8,1,1
4,246073124607624,246073124607624+1157700+0,New Canaan,1726,0,,19,1,0
4,246073124607624,246073124607624+1157702+0,New Canaan,1730,0,,19,1,0
4,246073124607624,246073124607624+1157704+1,Grand Central,1731,1,,8,1,1
4,246073124607624,246073124607624+1157706+0,New Canaan,1734,0,,19,1,0
4,246073124607624,246073124607624+1157708+1,Grand Central,1735,1,,8,1,1
4,246073124607624,246073124607624+1157710+0,New Canaan,1738,0,,19,1,0
4,246073124607624,246073124607624+1157712+0,New Canaan,1740,0,,19,1,0
4,246073124607624,246073124607624+1157715+0,Stamford,1745,1,,8,1,0
4,246073124607624,246073124607624+1157717+1,New Canaan,1750,0,,19,1,1
4,246073124607624,246073124607624+1157719+0,Stamford,1751,1,,8,1,0
4,246073124607624,246073124607624+1157721+1,New Canaan,1752,0,,19,1,1
4,246073124607624,246073124607624+1157723+0,Stamford,1755,1,,8,1,0
4,246073124607624,246073124607624+1157725+1,New Canaan,1758,0,,19,1,1
4,246073124607624,246073124607624+1157727+0,Stamford,1763,1,,8,1,0
4,246073124607624,246073124607624+1157729+0,Stamford,1767,1,,8,1,0
4,246073124607624,246073124607624+1157731+1,New Canaan,1770,0,,19,1,1
4,246073124607624,246073124607624+1157733+0,Stamford,1771,1,,8,1,0
4,246073124607624,246073124607624+1157735+1,New Canaan,1774,0,,19,1,1
4,246073124607624,246073124607624+1157737+0,Grand Central,1775,1,,8,1,0
4,246073124607624,246073124607624+1157739+0,Grand Central,1777,1,,8,1,0
4,246073124607624,246073124607624+1157741+1,New Canaan,1778,0,,19,1,1
4,246073124607624,246073124607624+1157745+0,Stamford,1787,1,,8,1,0
4,246073124607624,246073124607624+1157749+0,New Canaan,1794,0,,19,1,0
4,246073124607624,246073124607624+1157754+0,New Canaan,1798,0,,19,1,0
5,246073124607624,246073124607624+1157758+0,Danbury,1806,0,,21,1,0
5,246073124607624,246073124607624+1157760+1,Grand Central,1811,1,,10,1,1
5,246073124607624,246073124607624+1157762+0,Danbury,1812,0,,21,1,0
5,246073124607624,246073124607624+1157765+1,Grand Central,1819,1,,10,1,1
5,246073124607624,246073124607624+1157767+0,Danbury,1822,0,,21,1,0
5,246073124607624,246073124607624+1157769+0,Danbury,1830,0,,21,1,0
5,246073124607624,246073124607624+1157771+1,Grand Central,1831,1,,10,1,1
5,246073124607624,246073124607624+1157773+1,South Norwalk,1837,1,,10,1,1
5,246073124607624,246073124607624+1157775+0,Danbury,1838,0,,21,1,0
5,246073124607624,246073124607624+1157777+1,Grand Central,1841,1,,10,1,1
5,246073124607624,246073124607624+1157779+0,Danbury,1844,0,,21,1,0
5,246073124607624,246073124607624+1157781+1,Danbury,1848,0,,21,1,1
5,246073124607624,246073124607624+1157783+0,Stamford,1849,1,,10,1,0
5,246073124607624,246073124607624+1157785+0,South Norwalk,1855,1,,10,1,0
5,246073124607624,246073124607624+1157787+1,Danbury,1860,0,,21,1,1
5,246073124607624,246073124607624+1157790+0,South Norwalk,1867,1,,10,1,0
5,246073124607624,246073124607624+1157792+1,Danbury,1868,0,,21,1,1
5,246073124607624,246073124607624+1157794+0,Danbury,1874,0,,21,1,0
5,246073124607624,246073124607624+1157796+0,South Norwalk,1875,1,,10,1,0
5,246073124607624,246073124607624+1157798+0,South Norwalk,1881,1,,10,1,0
5,246073124607624,246073124607624+1157800+0,Danbury,1882,0,,21,1,0
5,246073124607624,246073124607624+1157802+0,Stamford,1889,1,,10,1,0
5,246073124607624,246073124607624+1157804+0,Danbury,1894,0,,21,1,0
5,246073124607624,246073124607624+1157806+0,South Norwalk,1897,1,,10,1,0
6,246073124607624,246073124607624+1157808+0,Waterbury,1902,0,,22,1,0
6,246073124607624,246073124607624+1157810+0,Waterbury,1908,0,,22,1,0
6,246073124607624,246073124607624+1157812+1,Bridgeport,1911,1,,11,1,1
6,246073124607624,246073124607624+1157814+0,Waterbury,1916,0,,22,1,0
6,246073124607624,246073124607624+1157816+0,Waterbury,1922,0,,22,1,0
6,246073124607624,246073124607624+1157818+1,Bridgeport,1925,1,,11,1,1
6,246073124607624,246073124607624+1157820+0,Waterbury,1928,0,,22,1,0
6,246073124607624,246073124607624+1157822+1,Bridgeport,1935,1,,11,1,1
6,246073124607624,246073124607624+1157824+0,Waterbury,1936,0,,22,1,0
6,246073124607624,246073124607624+1157826+0,Waterbury,1942,0,,22,1,0
6,246073124607624,246073124607624+1157828+0,Bridgeport,1949,1,,11,1,0
6,246073124607624,246073124607624+1157830+0,Waterbury,1956,0,,22,1,0
6,246073124607624,246073124607624+1157832+0,Bridgeport,1957,1,,11,1,0
6,246073124607624,246073124607624+1157834+0,Bridgeport,1965,1,,11,1,0
6,246073124607624,246073124607624+1157836+0,Bridgeport,1973,1,,11,1,0
6,246073124607624,246073124607624+1157838+0,Waterbury,1974,0,,22,1,0
6,246073124607624,246073124607624+1157840+0,Bridgeport,1979,1,,11,1,0
6,246073124607624,246073124607624+1157842+0,Bridgeport,1985,1,,11,1,0
6,246073124607624,246073124607624+1157844+0,Waterbury,1990,0,,22,1,0
6,246073124607624,246073124607624+1157846+0,Bridgeport,1991,1,,11,1,0
6,246073124607624,246073124607624+1157848+0,Bridgeport,1995,1,,11,1,0
6,246073124607624,246073124607624+1157850+0,Bridgeport,1997,1,,11,1,0
2,246073124607624,246073124607624+1158121+1,Grand Central,304,1,,3,1,1
2,246073124607624,246073124607624+1158123+1,Grand Central,306,1,,3,1,1
2,246073124607624,246073124607624+1158125+1,North White Plains,307,0,,14,1,1
2,246073124607624,246073124607624+1158127+1,Grand Central,308,1,,3,1,1
2,246073124607624,246073124607624+1158129+1,North White Plains,309,0,,14,1,1
2,246073124607624,246073124607624+1158131+1,Grand Central,310,1,,3,1,1
2,246073124607624,246073124607624+1158133+1,Grand Central,312,1,,3,1,1
2,246073124607624,246073124607624+1158135+1,Grand Central,314,1,,3,1,1
2,246073124607624,246073124607624+1158137+1,Grand Central,316,1,,3,1,1
2,246073124607624,246073124607624+1158139+1,Grand Central,324,1,,3,1,1
2,246073124607624,246073124607624+1158141+1,Grand Central,326,1,,3,1,1
2,246073124607624,246073124607624+1158143+1,Grand Central,328,1,,3,1,1
2,246073124607624,246073124607624+1158145+1,Grand Central,330,1,,3,1,1
2,246073124607624,246073124607624+1158147+1,Grand Central,332,1,,3,1,1
2,246073124607624,246073124607624+1158149+0,Grand Central,334,1,,3,1,0
2,246073124607624,246073124607624+1158152+0,North White Plains,343,0,,14,1,0
2,246073124607624,246073124607624+1158156+0,North White Plains,345,0,,14,1,0
2,246073124607624,246073124607624+1158158+1,North White Plains,349,0,,14,1,1
3,246073124607624,246073124607624+1158160+1,Grand Central,3507,1,,5,1,1
2,246073124607624,246073124607624+1158162+1,Crestwood,351,0,,14,1,1
3,246073124607624,246073124607624+1158163+1,Grand Central,3511,1,,5,1,1
2,246073124607624,246073124607624+1158167+1,North White Plains,353,0,,14,1,1
3,246073124607624,246073124607624+1158169+1,Grand Central,3537,1,,5,1,1
3,246073124607624,246073124607624+1158174+1,New Haven,3542,0,,16,1,1
2,246073124607624,246073124607624+1158178+1,Crestwood,355,0,,14,1,1
3,246073124607624,246073124607624+1158180+1,New Haven,3568,0,,16,1,1
2,246073124607624,246073124607624+1158182+1,Crestwood,357,0,,14,1,1
2,246073124607624,246073124607624+1158186+1,North White Plains,359,0,,14,1,1
2,246073124607624,246073124607624+1158188+1,Crestwood,361,0,,14,1,1
2,246073124607624,246073124607624+1158190+1,North White Plains,363,0,,14,1,1
2,246073124607624,246073124607624+1158192+1,Crestwood,365,0,,14,1,1
2,246073124607624,246073124607624+1158194+0,Grand Central,366,1,,3,1,0
2,246073124607624,246073124607624+1158196+1,Mt Vernon West,367,0,,14,1,1
2,246073124607624,246073124607624+1158198+0,Grand Central,368,1,,3,1,0
2,246073124607624,246073124607624+1158200+0,Grand Central,370,1,,3,1,0
2,246073124607624,246073124607624+1158202+1,North White Plains,373,0,,14,1,1
1,246073124607624,246073124607624+1158204+1,Grand Central,416,1,,1,1,1
1,246073124607624,246073124607624+1158206+1,Grand Central,426,1,,1,1,1
1,246073124607624,246073124607624+1158208+1,Grand Central,434,1,,1,1,1
1,246073124607624,246073124607624+1158210+1,Grand Central,436,1,,1,1,1
1,246073124607624,246073124607624+1158212+1,Grand Central,440,1,,1,1,1
1,246073124607624,246073124607624+1158214+0,Greystone,443,0,,12,1,0
2,246073124607624,246073124607624+1158218+1,Grand Central,4608,1,,3,1,1
1,246073124607624,246073124607624+1158220+1,Greystone,461,0,,12,1,1
2,246073124607624,246073124607624+1158225+1,Southeast,4649,0,,14,1,1
1,246073124607624,246073124607624+1158227+1,Greystone,465,0,,12,1,1
2,246073124607624,246073124607624+1158229+1,Southeast,4661,0,,14,1,1
1,246073124607624,246073124607624+1158231+1,Greystone,469,0,,12,1,1
1,246073124607624,246073124607624+1158234+0,Grand Central,4744,1,,1,1,0
1,246073124607624,246073124607624+1158238+0,Greystone,483,0,,12,1,0
2,246073124607624,246073124607624+1158242+1,Southeast,4908,1,,3,1,1
2,246073124607624,246073124607624+1158244+0,Wassaic,4949,0,,14,1,0
2,246073124607624,246073124607624+1158246+0,Wassaic,4961,0,,14,1,0
2,246073124607624,246073124607624+1158248+0,Grand Central,500,1,,3,1,0
2,246073124607624,246073124607624+1158264+0,North White Plains,501,0,,14,1,0
2,246073124607624,246073124607624+1158266+1,Grand Central,502,1,,3,1,1
2,246073124607624,246073124607624+1158271+1,North White Plains,503,0,,14,1,1
2,246073124607624,246073124607624+1158273+1,Grand Central,504,1,,3,1,1
2,246073124607624,246073124607624+1158275+1,North White Plains,505,0,,14,1,1
2,246073124607624,246073124607624+1158277+1,Grand Central,506,1,,3,1,1
2,246073124607624,246073124607624+1158279+1,North White Plains,507,0,,14,1,1
2,246073124607624,246073124607624+1158281+1,Grand Central,508,1,,3,1,1
2,246073124607624,246073124607624+1158283+1,North White Plains,509,0,,14,1,1
2,246073124607624,246073124607624+1158287+1,North White Plains,511,0,,14,1,1
2,246073124607624,246073124607624+1158290+1,Grand Central,512,1,,3,1,1
2,246073124607624,246073124607624+1158298+1,North White Plains,513,0,,14,1,1
2,246073124607624,246073124607624+1158300+1,Grand Central,514,1,,3,1,1
2,246073124607624,246073124607624+1158304+1,North White Plains,515,0,,14,1,1
2,246073124607624,246073124607624+1158311+0,North White Plains,517,0,,14,1,0
2,246073124607624,246073124607624+1158318+0,North White Plains,519,0,,14,1,0
2,246073124607624,246073124607624+1158321+1,Grand Central,520,1,,3,1,1
2,246073124607624,246073124607624+1158324+1,Grand Central,522,1,,3,1,1
2,246073124607624,246073124607624+1158328+0,North White Plains,523,0,,14,1,0
2,246073124607624,246073124607624+1158330+0,North White Plains,525,0,,14,1,0
2,246073124607624,246073124607624+1158337+1,Grand Central,528,1,,3,1,1
2,246073124607624,246073124607624+1158340+0,North White Plains,529,0,,14,1,0
2,246073124607624,246073124607624+1158348+0,North White Plains,533,0,,14,1,0
2,246073124607624,246073124607624+1158364+0,North White Plains,537,0,,14,1,0
2,246073124607624,246073124607624+1158369+0,Grand Central,538,1,,3,1,0
2,246073124607624,246073124607624+1158377+0,Grand Central,540,1,,3,1,0
2,246073124607624,246073124607624+1158380+0,North White Plains,541,0,,14,1,0
2,246073124607624,246073124607624+1158383+0,Grand Central,544,1,,3,1,0
2,246073124607624,246073124607624+1158385+0,North White Plains,545,0,,14,1,0
2,246073124607624,246073124607624+1158390+1,North White Plains,547,0,,14,1,1
2,246073124607624,246073124607624+1158395+0,Grand Central,548,1,,3,1,0
2,246073124607624,246073124607624+1158401+1,North White Plains,551,0,,14,1,1
2,246073124607624,246073124607624+1158403+0,Grand Central,552,1,,3,1,0
2,246073124607624,246073124607624+1158407+0,Grand Central,554,1,,3,1,0
2,246073124607624,246073124607624+1158420+1,North White Plains,557,0,,14,1,1
2,246073124607624,246073124607624+1158423+0,Grand Central,558,1,,3,1,0
2,246073124607624,246073124607624+1158427+1,North White Plains,559,0,,14,1,1
2,246073124607624,246073124607624+1158431+0,Grand Central,560,1,,3,1,0
2,246073124607624,246073124607624+1158437+0,Grand Central,562,1,,3,1,0
2,246073124607624,246073124607624+1158440+1,North White Plains,563,0,,14,1,1
2,246073124607624,246073124607624+1158443+0,Grand Central,564,1,,3,1,0
2,246073124607624,246073124607624+1158449+1,North White Plains,565,0,,14,1,1
2,246073124607624,246073124607624+1158458+1,North White Plains,567,0,,14,1,1
2,246073124607624,246073124607624+1158460+0,Grand Central,568,1,,3,1,0
2,246073124607624,246073124607624+1158466+0,Grand Central,570,1,,3,1,0
2,246073124607624,246073124607624+1158470+0,Grand Central,572,1,,3,1,0
2,246073124607624,246073124607624+1158485+1,North White Plains,573,0,,14,1,1
2,246073124607624,246073124607624+1158490+0,Grand Central,574,1,,3,1,0
2,246073124607624,246073124607624+1158501+0,Grand Central,578,1,,3,1,0
2,246073124607624,246073124607624+1158503+1,North White Plains,579,0,,14,1,1
2,246073124607624,246073124607624+1158511+0,Grand Central,580,1,,3,1,0
2,246073124607624,246073124607624+1158513+1,North White Plains,581,0,,14,1,1
2,246073124607624,246073124607624+1158515+0,North White Plains,583,0,,14,1,0
2,246073124607624,246073124607624+1158517+0,Grand Central,584,1,,3,1,0
2,246073124607624,246073124607624+1158519+0,North White Plains,585,0,,14,1,0
2,246073124607624,246073124607624+1158526+0,North White Plains,587,0,,14,1,0
2,246073124607624,246073124607624+1158530+0,Grand Central,588,1,,3,1,0
2,246073124607624,246073124607624+1158534+0,North White Plains,591,0,,14,1,0
2,246073124607624,246073124607624+1158536+0,Grand Central,592,1,,3,1,0
2,246073124607624,246073124607624+1158538+0,North White Plains,595,0,,14,1,0
2,246073124607624,246073124607624+1158551+0,Grand Central,600,1,,3,1,0
2,246073124607624,246073124607624+1158553+1,Southeast,601,0,,14,1,1
2,246073124607624,246073124607624+1158555+0,Grand Central,602,1,,3,1,0
2,246073124607624,246073124607624+1158557+1,Southeast,603,0,,14,1,1
2,246073124607624,246073124607624+1158559+1,Grand Central,604,1,,3,1,1
2,246073124607624,246073124607624+1158561+1,Southeast,605,0,,14,1,1
2,246073124607624,246073124607624+1158563+1,Grand Central,606,1,,3,1,1
2,246073124607624,246073124607624+1158565+1,Southeast,607,0,,14,1,1
2,246073124607624,246073124607624+1158567+1,Grand Central,608,1,,3,1,1
2,246073124607624,246073124607624+1158569+1,Southeast,609,0,,14,1,1
2,246073124607624,246073124607624+1158571+1,Grand Central,610,1,,3,1,1
2,246073124607624,246073124607624+1158573+1,Southeast,611,0,,14,1,1
2,246073124607624,246073124607624+1158575+1,Southeast,613,0,,14,1,1
2,246073124607624,246073124607624+1158577+1,Grand Central,614,1,,3,1,1
2,246073124607624,246073124607624+1158579+0,Southeast,615,0,,14,1,0
2,246073124607624,246073124607624+1158581+1,Grand Central,616,1,,3,1,1
2,246073124607624,246073124607624+1158583+0,Southeast,617,0,,14,1,0
2,246073124607624,246073124607624+1158585+1,Grand Central,618,1,,3,1,1
2,246073124607624,246073124607624+1158587+1,Grand Central,620,1,,3,1,1
2,246073124607624,246073124607624+1158591+0,Southeast,621,0,,14,1,0
2,246073124607624,246073124607624+1158593+1,Grand Central,622,1,,3,1,1
2,246073124607624,246073124607624+1158595+1,Grand Central,624,1,,3,1,1
2,246073124607624,246073124607624+1158597+0,Southeast,625,0,,14,1,0
2,246073124607624,246073124607624+1158599+1,Grand Central,626,1,,3,1,1
2,246073124607624,246073124607624+1158600+1,Grand Central,628,1,,3,1,1
2,246073124607624,246073124607624+1158602+0,Southeast,629,0,,14,1,0
2,246073124607624,246073124607624+1158604+1,Grand Central,630,1,,3,1,1
2,246073124607624,246073124607624+1158674+1,Grand Central,632,1,,3,1,1
2,246073124607624,246073124607624+1158720+0,Southeast,633,0,,14,1,0
2,246073124607624,246073124607624+1158767+1,Grand Central,634,1,,3,1,1
2,246073124607624,246073124607624+1158815+0,Southeast,635,0,,14,1,0
2,246073124607624,246073124607624+1158864+1,Grand Central,636,1,,3,1,1
2,246073124607624,246073124607624+1158898+0,Southeast,637,0,,14,1,0
2,246073124607624,246073124607624+1158915+0,Grand Central,638,1,,3,1,0
2,246073124607624,246073124607624+1158917+0,Mt Kisco,639,0,,14,1,0
2,246073124607624,246073124607624+1158923+0,Grand Central,640,1,,3,1,0
2,246073124607624,246073124607624+1158925+0,Southeast,641,0,,14,1,0
2,246073124607624,246073124607624+1158934+0,Southeast,643,0,,14,1,0
2,246073124607624,246073124607624+1158936+0,Grand Central,644,1,,3,1,0
2,246073124607624,246073124607624+1158938+1,Southeast,645,0,,14,1,1
2,246073124607624,246073124607624+1158940+1,Mt Kisco,647,0,,14,1,1
2,246073124607624,246073124607624+1158942+0,Grand Central,648,1,,3,1,0
2,246073124607624,246073124607624+1158944+1,Southeast,649,0,,14,1,1
2,246073124607624,246073124607624+1158971+1,Southeast,651,0,,14,1,1
2,246073124607624,246073124607624+1159008+0,Grand Central,652,1,,3,1,0
2,246073124607624,246073124607624+1159054+1,Mt Kisco,653,0,,14,1,1
2,246073124607624,246073124607624+1159143+1,Southeast,655,0,,14,1,1
2,246073124607624,246073124607624+1159180+0,Grand Central,656,1,,3,1,0
2,246073124607624,246073124607624+1159232+1,Southeast,659,0,,14,1,1
2,246073124607624,246073124607624+1159237+0,Grand Central,660,1,,3,1,0
2,246073124607624,246073124607624+1159239+1,Mt Kisco,661,0,,14,1,1
2,246073124607624,246073124607624+1159241+0,Grand Central,662,1,,3,1,0
2,246073124607624,246073124607624+1159243+1,Brewster,663,0,,14,1,1
2,246073124607624,246073124607624+1159245+0,Grand Central,664,1,,3,1,0
2,246073124607624,246073124607624+1159247+1,Mt Kisco,665,0,,14,1,1
2,246073124607624,246073124607624+1159249+1,Southeast,667,0,,14,1,1
2,246073124607624,246073124607624+1159251+0,Grand Central,668,1,,3,1,0
2,246073124607624,246073124607624+1159253+1,Mt Kisco,669,0,,14,1,1
2,246073124607624,246073124607624+1159255+0,Grand Central,670,1,,3,1,0
2,246073124607624,246073124607624+1159263+1,Southeast,671,0,,14,1,1
2,246073124607624,246073124607624+1159274+0,Grand Central,672,1,,3,1,0
2,246073124607624,246073124607624+1159286+1,Mt Kisco,673,0,,14,1,1
2,246073124607624,246073124607624+1159296+0,Grand Central,674,1,,3,1,0
2,246073124607624,246073124607624+1159338+1,Southeast,677,0,,14,1,1
2,246073124607624,246073124607624+1159347+0,Grand Central,678,1,,3,1,0
2,246073124607624,246073124607624+1159349+1,Southeast,679,0,,14,1,1
2,246073124607624,246073124607624+1159354+0,Grand Central,680,1,,3,1,0
2,246073124607624,246073124607624+1159356+0,Southeast,681,0,,14,1,0
2,246073124607624,246073124607624+1159366+0,Southeast,683,0,,14,1,0
2,246073124607624,246073124607624+1159371+0,Grand Central,684,1,,3,1,0
2,246073124607624,246073124607624+1159378+0,Southeast,685,0,,14,1,0
2,246073124607624,246073124607624+1159385+0,Southeast,687,0,,14,1,0
2,246073124607624,246073124607624+1159393+0,Grand Central,688,1,,3,1,0
2,246073124607624,246073124607624+1159396+0,Southeast,691,0,,14,1,0
2,246073124607624,246073124607624+1159402+0,Grand Central,692,1,,3,1,0
2,246073124607624,246073124607624+1159420+0,Grand Central,696,1,,3,1,0
2,246073124607624,246073124607624+1159434+0,Grand Central,698,1,,3,1,0
1,246073124607624,246073124607624+1159440+0,Grand Central,700,1,,1,1,0
1,246073124607624,246073124607624+1159442+0,Croton-Harmon,701,0,,12,1,0
1,246073124607624,246073124607624+1159445+1,Grand Central,702,1,,1,1,1
1,246073124607624,246073124607624+1159448+1,Grand Central,704,1,,1,1,1
1,246073124607624,246073124607624+1159450+1,Croton-Harmon,705,0,,12,1,1
1,246073124607624,246073124607624+1159454+1,Croton-Harmon,707,0,,12,1,1
1,246073124607624,246073124607624+1159457+1,Grand Central,708,1,,1,1,1
1,246073124607624,246073124607624+1159460+1,Grand Central,710,1,,1,1,1
1,246073124607624,246073124607624+1159462+1,Croton-Harmon,711,0,,12,1,1
1,246073124607624,246073124607624+1159464+1,Grand Central,712,1,,1,1,1
1,246073124607624,246073124607624+1159466+1,Croton-Harmon,713,0,,12,1,1
1,246073124607624,246073124607624+1159468+1,Grand Central,714,1,,1,1,1
1,246073124607624,246073124607624+1159474+1,Croton-Harmon,715,0,,12,1,1
1,246073124607624,246073124607624+1159477+1,Grand Central,716,1,,1,1,1
1,246073124607624,246073124607624+1159482+0,Croton-Harmon,717,0,,12,1,0
